6.648211756453248199e+03,2.239220337957931704e-03
7.801246444536687704e+03,1.947203638978635843e-03
7.627922931832225004e+03,1.976150635515136478e-03
7.066204039986094358e+03,2.129381041516829106e-03
6.979219438661188178e+03,2.148259714280389195e-03
6.952892829375120527e+03,2.195418287481939925e-03
7.387165480215304342e+03,2.071329684756244120e-03
6.456893663757005015e+03,2.295325108720858674e-03
7.350861266963408525e+03,2.066793656204757561e-03
7.473406243517649273e+03,2.036536866260315898e-03
7.114208866807263803e+03,2.113912900371351170e-03
7.494379388150891828e+03,2.035986298042872546e-03
7.391891745936902225e+03,2.066229575706522107e-03
6.593759805078925638e+03,2.252166532274083206e-03
7.134051039490610492e+03,2.124569366698607874e-03
7.190267611796559322e+03,2.131248500448112721e-03
6.596498460230316596e+03,2.279977788362743448e-03
6.676745627917159254e+03,2.223561907910291419e-03
7.080655508114996337e+03,2.126773447108747800e-03
7.021533885152342009e+03,2.148700118636493774e-03
6.597978992729043966e+03,2.254231917039052971e-03
7.685201066495287705e+03,1.986343081168212565e-03
7.512218813155709540e+03,2.011774254340383417e-03
7.323132692767009758e+03,2.098119617013716447e-03
7.425848937623611164e+03,2.061183072780214866e-03
7.394022432635587393e+03,2.036538805843976247e-03
6.663102062574594129e+03,2.225127483660410688e-03
7.528478787627865131e+03,2.005468545773625780e-03
7.706128788027507653e+03,1.991151639916604547e-03
6.400938793798160987e+03,2.328294969492987043e-03
7.138962844382817821e+03,2.132271752546030952e-03
6.972338631106373214e+03,2.153064572251121161e-03
6.506455500315270001e+03,2.286246925651051927e-03
7.501976173467650369e+03,2.028015811071972371e-03
7.356342347736400370e+03,2.061319344493126125e-03
7.714962242638801399e+03,1.982060478865726918e-03
7.502427618476543103e+03,2.030927273294318245e-03
7.405560108142872195e+03,2.044654544946393482e-03
7.491005506963557309e+03,2.045966214778063581e-03
6.974231066619599915e+03,2.143132648514803340e-03
7.680361804295072943e+03,1.972120505810944727e-03
7.622235023829494821e+03,1.994610135247962528e-03
7.559765107083214389e+03,2.026329873380049162e-03
6.577914931566207088e+03,2.256424927535214363e-03
7.580308550880648909e+03,2.011817882972713554e-03
7.327998490814079560e+03,2.090595375575650654e-03
6.526127355968973461e+03,2.299518419664357913e-03
6.303570911033141783e+03,2.387083931023348173e-03
7.492556226902306662e+03,2.015894991455917645e-03
7.086698939696716479e+03,2.134938962588909910e-03
6.438978060812194599e+03,2.343462516661043524e-03
7.705953490757822692e+03,1.978189105099529329e-03
7.069685480175341581e+03,2.145546883694762676e-03
7.373207454260624218e+03,2.050333203381098524e-03
7.399794309968283414e+03,2.044607773586894130e-03
7.884204207414989469e+03,1.930264750587124467e-03
6.752882811904336450e+03,2.228762502012556542e-03
6.258549916465821298e+03,2.376657360921347398e-03
7.209305041977329893e+03,2.116268515505536404e-03
6.726718027353522302e+03,2.210575598381977862e-03
7.618826894006761904e+03,2.007690087882565717e-03
6.636814995197465578e+03,2.248791098554711685e-03
7.080962662259602439e+03,2.141591120898529883e-03
7.272326635452662231e+03,2.097872415517870303e-03
7.793624747520158053e+03,1.949491406339199295e-03
7.806243757598324919e+03,1.963376748510982980e-03
6.095319858088069850e+03,2.432174116585700350e-03
6.987677191391592714e+03,2.181188994410759602e-03
7.134333688245234953e+03,2.126973169522631060e-03
7.283062784187164652e+03,2.083359988504680359e-03
7.202209189937046176e+03,2.103901946913491663e-03
7.406387349005487522e+03,2.070983291931688224e-03
7.652849774928000443e+03,1.993662780618870103e-03
6.981405581502433051e+03,2.149351314917922334e-03
7.494607718017623483e+03,2.008401527440333532e-03
7.470770163048848190e+03,2.048028121931958802e-03
7.468068192897764675e+03,2.036449367866113511e-03
7.223979967120919355e+03,2.114346159540524041e-03
7.323224142261237830e+03,2.098771382278654188e-03
6.334213036148479659e+03,2.358039834988494288e-03
6.661425902528245388e+03,2.263734539518675714e-03
7.364194377501495183e+03,2.057464437682557899e-03
7.728598094563814811e+03,1.974686184102006879e-03
7.174942855723134016e+03,2.099195863180918983e-03
7.409086180950577727e+03,2.047610963828290671e-03
7.327413747934567255e+03,2.079181138502804536e-03
7.803895203296850923e+03,1.959928175497712820e-03
6.583688730441620464e+03,2.267378886180503993e-03
6.677260775149137771e+03,2.263498891641004158e-03
7.207798665916102436e+03,2.095694111107085714e-03
6.477825160652853810e+03,2.271071479373739429e-03
7.613622344562133549e+03,2.007143685870308326e-03
7.607942942647555356e+03,2.006524407303764915e-03
7.441064106118268683e+03,2.053167576705632741e-03
7.748156752004813825e+03,1.971133695773058005e-03
7.317215837518496301e+03,2.086237221509019361e-03
7.213093955462471058e+03,2.082353709381624951e-03
7.144217387374160353e+03,2.123739538915234842e-03
7.404615925668349519e+03,2.037541268682777768e-03
7.657711456302642546e+03,1.991595999303819899e-03
6.830245012775825671e+03,2.227935740368950507e-03
7.559664537413196740e+03,2.010380799039495573e-03
6.993117145134639031e+03,2.140841168609364416e-03
7.510069186685275781e+03,2.021224651013937487e-03
7.407147866701189741e+03,2.060026690561992963e-03
7.271320990819001054e+03,2.104918139235697951e-03
6.594631984273134549e+03,2.267270743913365853e-03
7.595040124971304067e+03,2.010689898378317450e-03
6.860223091740993368e+03,2.163037724711661374e-03
7.267360451202644072e+03,2.083306713698029541e-03
6.412030982162755208e+03,2.300910186106925204e-03
7.475338211634782056e+03,2.039019403072434358e-03
7.684640213870739899e+03,1.991942974100742794e-03
7.353281715799013000e+03,2.066061614630493315e-03
6.881100225931423665e+03,2.177392070314979316e-03
7.471824150213997200e+03,2.044186880453860346e-03
7.280979868607762000e+03,2.095084925643654703e-03
7.643002873414889109e+03,1.983801607833780151e-03
6.537388168172570658e+03,2.275857690179597555e-03
7.732692232926675388e+03,1.989162008814947952e-03
6.343556197778756541e+03,2.322323232092146986e-03
6.954020793689617676e+03,2.146774699047417339e-03
6.570470590820928919e+03,2.252911525696826584e-03
7.611670893666202574e+03,1.996349290990856538e-03
7.046611297397781527e+03,2.129506792465558213e-03
6.985806163234157793e+03,2.157822815030053208e-03
6.717721939246425791e+03,2.234226471226813393e-03
6.471595299973042529e+03,2.299284892811231159e-03
7.541842230965116869e+03,2.022200267420348491e-03
7.432198182250035643e+03,2.035052890136500835e-03
7.729861969339924144e+03,1.988571487823553863e-03
7.225271167207170038e+03,2.105131961221954565e-03
7.595675105575475754e+03,2.023390112754872624e-03
7.622379451336597413e+03,2.005180796685119855e-03
7.643350371072859161e+03,1.998394817643683787e-03
7.536777985830489342e+03,2.025189093611308097e-03
7.423725507464864677e+03,2.049522288466556433e-03
7.502120174176476212e+03,2.026257802604999013e-03
7.500196164315834721e+03,2.044069578134336332e-03
7.378372277145616863e+03,2.060778084562674660e-03
6.843457466508446487e+03,2.201928520097549795e-03
6.439707080384706387e+03,2.309376146675875142e-03
7.055552157563151923e+03,2.132773752088510961e-03
7.175807727927889573e+03,2.120611655689506273e-03
7.170840411925974877e+03,2.086352315427399129e-03
7.676460247130587959e+03,1.983853971314911580e-03
7.663218794660922867e+03,2.001333107411111360e-03
7.394628552826869964e+03,2.069568766347440296e-03
7.704118456093057830e+03,1.980730984004786931e-03
6.952251142630707363e+03,2.196218703432775352e-03
7.231633638891454211e+03,2.101787916828670201e-03
7.468023709001358839e+03,2.038322639595657650e-03
7.355883059579225119e+03,2.071673780190016328e-03
6.346914154307126410e+03,2.329659157776623780e-03
7.204893249696198836e+03,2.106824848746869424e-03
6.413999748390029708e+03,2.335096235016511507e-03
6.624681577966041914e+03,2.241032619768182962e-03
7.187243825052165448e+03,2.113524571926686003e-03
6.753120953122963328e+03,2.215064886812626900e-03
7.240601169430036862e+03,2.066223249434165441e-03
7.612216277339206499e+03,1.995979554989770009e-03
6.854850006251252125e+03,2.199088311097045778e-03
7.039219260875775944e+03,2.143239485764352262e-03
7.281770956418076821e+03,2.100507001103155483e-03
7.312798691984726247e+03,2.066954277080965997e-03
7.234675182541894173e+03,2.087922869381624285e-03
7.182475850179916961e+03,2.100019415003410387e-03
7.335665057580287794e+03,2.071761661863065311e-03
7.542257480840237804e+03,2.037076033589972895e-03
6.592410660094644300e+03,2.257717771309529064e-03
7.235621020796338598e+03,2.111680273955412069e-03
7.863127840776277480e+03,1.918892364337616884e-03
7.628466503538465076e+03,1.997619012084232877e-03
7.463407033697427323e+03,2.040765486697683831e-03
7.418114336412071680e+03,2.048500796005595613e-03
7.159402919815840505e+03,2.107877150010485558e-03
7.552478512277340087e+03,2.022435740369213364e-03
7.626681955927346280e+03,1.990068377586933293e-03
7.632808359707239106e+03,1.995342563158422015e-03
7.526762206397566842e+03,2.010863731451700744e-03
6.408670972432598319e+03,2.330296096984083454e-03
6.641073091053973258e+03,2.237918278493585163e-03
7.416668996629549838e+03,2.046912623190721373e-03
6.471579309290521451e+03,2.329740434031356278e-03
7.705421911479706068e+03,1.980375314118272990e-03
7.037629524656977992e+03,2.150261693495692395e-03
7.820229093982187806e+03,1.951027121968013089e-03
7.041697760201038363e+03,2.144670685200164833e-03
7.047338030756644912e+03,2.138064552316057323e-03
7.624263551382489823e+03,2.005927072460928114e-03
6.907517380167497322e+03,2.182089287634130827e-03
7.834944178231958176e+03,1.956298909474281020e-03
7.189589252853521430e+03,2.109491800361610551e-03
7.532130622344844596e+03,2.013541831785250254e-03
7.356401836793851544e+03,2.067779866585877334e-03
7.024765394114199808e+03,2.153914112356988125e-03
7.590083456907615073e+03,2.016243242995194307e-03
7.584247996084398437e+03,2.011171325067057439e-03
7.518074449262075177e+03,2.022235006822734917e-03
7.207716539577430922e+03,2.117677335735674606e-03
7.501367068500420828e+03,2.035358714098511792e-03
6.760871053352354465e+03,2.197784678626855601e-03
7.294008588255229370e+03,2.070392184908685044e-03
7.336487009880594997e+03,2.059328068880867182e-03
7.534083149712010709e+03,2.029661046517580031e-03
7.557664195667101012e+03,2.003517299412913965e-03
7.507364473740417452e+03,2.041305832003275506e-03
7.271033529499642100e+03,2.080669908638571337e-03
6.969544379843515344e+03,2.200516120930510848e-03
7.696941857370227808e+03,1.975711931616170279e-03
7.643840678135978123e+03,2.002471899381156814e-03
6.426174962924606916e+03,2.316854365592056330e-03
6.609218923307130353e+03,2.260715394551531584e-03
7.548781703079235740e+03,2.028953491512025531e-03
7.346979901131207953e+03,2.070874950037787914e-03
7.318560119648836007e+03,2.093325037935382747e-03
6.726976391489415619e+03,2.220367764106187611e-03
7.757057217700063120e+03,1.970327550042536707e-03
7.874744751900336269e+03,1.934727797704494708e-03
6.783366812006357577e+03,2.222874015575636818e-03
7.656921436848700978e+03,1.995959518385051739e-03
7.344591080253555447e+03,2.065530635539520633e-03
7.542875466128116386e+03,2.037772912148554365e-03
7.188152112435595882e+03,2.092820467540984237e-03
7.193630120398552208e+03,2.094818942746255221e-03
7.293276333245229580e+03,2.085512842580022549e-03
7.164477027917252599e+03,2.138416717116761560e-03
7.570913509194874678e+03,2.015382232941478197e-03
7.601441223896415977e+03,2.028176072619478163e-03
6.936484341339296407e+03,2.169076731661836836e-03
7.409102946761227031e+03,2.064636824620156783e-03
7.327656875035469966e+03,2.055930579415650092e-03
7.169412231919753140e+03,2.125077034258495735e-03
7.402547542693620926e+03,2.063792196631037031e-03
7.083050825991411330e+03,2.137847493128870648e-03
7.542755230226391177e+03,2.016827000934797061e-03
7.161995275552523708e+03,2.122330947425436244e-03
7.531584015335831282e+03,2.017120683138070702e-03
7.388737516794947624e+03,2.076330261542387937e-03
6.462146302129925971e+03,2.299856820802826177e-03
7.146591694398413892e+03,2.147201177323913857e-03
7.515393819765091393e+03,2.045436173988453288e-03
7.677605929486467176e+03,1.980378479252566104e-03
6.863589931979331595e+03,2.195772688283313505e-03
6.241008331451791491e+03,2.360960028806534470e-03
6.392936960144328623e+03,2.316263545314107934e-03
7.879948922122474869e+03,1.933947042089388495e-03
7.710507091324701832e+03,1.975643003478207756e-03
6.286210240152605365e+03,2.343011721570515023e-03
7.186911649432689956e+03,2.114785851237279985e-03
7.604754383516581584e+03,2.000272814090126462e-03
6.269588547121427837e+03,2.347048841234480529e-03
7.477334241060927525e+03,2.047353428307713535e-03
7.558215731354195668e+03,2.024017280331398203e-03
7.109112679349453174e+03,2.139559972551546320e-03
7.465454024104095879e+03,2.045747710715650064e-03
6.425424799027175141e+03,2.311712261081753060e-03
6.599037816346916770e+03,2.230269382523162019e-03
7.301031367740705718e+03,2.088281115096047268e-03
7.382824116179192060e+03,2.049822980022623139e-03
7.616454013415711415e+03,2.000721966962774184e-03
7.056089973321457364e+03,2.127563808771565628e-03
7.243502023038561674e+03,2.091007361887960766e-03
6.514053014279389572e+03,2.285449893766142854e-03
6.713201633933727862e+03,2.233086621677481641e-03
7.284036095202470278e+03,2.097315923971115968e-03
7.245280020392007827e+03,2.084581182858121287e-03
6.717346516432018689e+03,2.243683953156298903e-03
7.569761791530581831e+03,2.024315974846998319e-03
7.200315625290595563e+03,2.114739187413919915e-03
7.108552681605658108e+03,2.138950946088834584e-03
7.416370878630850711e+03,2.057531869387722867e-03
7.356751571881593009e+03,2.062688395855911440e-03
7.488413417993883741e+03,2.054046231602893024e-03
7.329878868542486998e+03,2.064723118829027426e-03
7.626745284210208411e+03,2.007201365071431542e-03
6.626923676805773539e+03,2.234247509174013251e-03
7.400656557544498355e+03,2.077583239507010179e-03
7.797224483643494750e+03,1.947046330314431859e-03
6.477263813608797136e+03,2.293517757454821646e-03
6.475573745824182879e+03,2.306152799565180673e-03
7.694663868776098752e+03,1.983389899234105046e-03
6.465484173741231643e+03,2.313745616383789359e-03
7.326636163779700837e+03,2.071586042474326834e-03
7.849099767781662194e+03,1.950219731606149792e-03
6.440155689180992340e+03,2.287447862928078997e-03
7.413460862475192698e+03,2.052276531356029068e-03
7.347775271943160078e+03,2.055932447025151169e-03
7.485479614970276998e+03,2.040405061851895043e-03
6.688492513488254190e+03,2.234280900488785915e-03
7.571283757638513634e+03,2.011733270744100674e-03
7.404094073739838677e+03,2.053553306247581176e-03
7.315627653003283740e+03,2.091339234279543033e-03
6.669484451937392805e+03,2.228220584627516911e-03
7.803237021261434165e+03,1.937714539053993820e-03
7.630327842406461968e+03,2.006413779258830066e-03
7.591758635392013275e+03,2.016789225428300327e-03
7.337847027330264609e+03,2.060615403464727356e-03
6.561386142728747473e+03,2.255311345390107868e-03
7.430762445803635273e+03,2.047817884527900530e-03
7.267908469445002083e+03,2.100632494832689861e-03
7.530601892303273416e+03,2.033941026788495515e-03
7.298794171169632136e+03,2.081212204899739789e-03
7.385962044738124860e+03,2.052750968905965763e-03
7.679186673109557887e+03,1.996975736498954063e-03
7.332628138462408970e+03,2.078868790218362742e-03
6.874114376878377698e+03,2.182211625836909513e-03
7.189241995536407558e+03,2.093841748201854570e-03
7.196592366236209273e+03,2.096930684074037755e-03
7.488908240627918531e+03,2.033364522577632821e-03
7.419592265105206934e+03,2.059630195038452630e-03
7.230823985754781461e+03,2.116768843955336380e-03
7.456385723627838161e+03,2.043641106944655509e-03
7.592642590342271433e+03,2.006373762664272111e-03
7.481183379718338983e+03,2.030119186239593559e-03
6.438792592835999130e+03,2.272891501077250413e-03
6.381856905327506865e+03,2.348775242046823551e-03
7.359057569281992983e+03,2.069220612362966845e-03
7.657311672729680140e+03,2.001553114570359376e-03
7.125055447144824029e+03,2.133803262201523169e-03
7.608894490275121825e+03,2.000416612877879176e-03
7.361503179098006513e+03,2.077269187890271127e-03
7.155650460291154559e+03,2.119217937324865356e-03
7.496629098267537302e+03,2.047004279819856793e-03
6.381718576565582225e+03,2.326306570489113188e-03
7.366685228211887079e+03,2.068777666621002698e-03
7.644306568465187411e+03,1.997393567874419448e-03
7.261791666521493426e+03,2.087026731859874858e-03
6.853374500070694921e+03,2.202061865017849833e-03
6.493664869029156762e+03,2.303399709774502438e-03
7.235508017075097086e+03,2.082841511499944169e-03
7.457479315338921879e+03,2.040881689503575361e-03
6.522203420297149023e+03,2.248975642224048093e-03
7.464339943478693385e+03,2.033802259867841574e-03
6.710224150326040217e+03,2.234721110279345828e-03
7.066526677778153498e+03,2.138932210881764814e-03
7.507340964580281252e+03,2.013275876003310389e-03
6.413711252452731969e+03,2.314010685993066630e-03
7.367218289252201430e+03,2.063245029723138890e-03
7.568281905020448903e+03,2.002821782955843937e-03
7.714030556387687284e+03,1.989251225964859277e-03
7.162519999666783406e+03,2.134206515361798413e-03
7.254288374324795768e+03,2.096158838414283621e-03
6.409438268904563301e+03,2.304510461948404941e-03
6.595585452535615332e+03,2.272144935360090844e-03
7.353889564984257959e+03,2.063495208146370191e-03
7.371236997136225000e+03,2.044350267309854707e-03
7.281819675135314355e+03,2.074129019796237643e-03
6.935443309033262267e+03,2.177761015436110136e-03
7.619402979434193185e+03,2.002669014064669024e-03
7.545196752191071027e+03,2.020949258560775404e-03
6.207616486448222531e+03,2.402439925370361638e-03
6.668755205620350353e+03,2.266791590860027343e-03
7.672625851338306347e+03,1.996661518319310484e-03
7.589333386377804345e+03,2.014858909412104663e-03
7.651625754708282329e+03,1.990030459041414960e-03
7.329534429775208991e+03,2.079056361057784932e-03
7.648450154584224038e+03,1.999717771424533875e-03
7.605701580241151532e+03,2.004970565377624508e-03
7.694533267481006988e+03,1.989238414519513276e-03
7.750057228674928410e+03,1.968706122997885069e-03
7.595050628771033189e+03,2.020468138862345758e-03
7.479806733757004622e+03,2.040879471765881786e-03
7.234230357729168645e+03,2.112052401052065369e-03
6.716208840290790249e+03,2.214826790048390025e-03
7.963087338260763318e+03,1.919553559410757792e-03
7.643183683264199317e+03,1.987422736701505762e-03
6.780809261574327138e+03,2.209891577147831982e-03
6.855176895561563470e+03,2.176906705851483319e-03
6.090981212396831324e+03,2.427434766839031959e-03
7.378265278116213267e+03,2.064543826788070580e-03
7.262694229406296472e+03,2.068302829450568286e-03
7.201097847626528164e+03,2.112295974525084472e-03
7.496465850626481370e+03,2.040349562234189656e-03
6.696318105648092569e+03,2.210337073152261311e-03
6.719931736942737189e+03,2.220618381642732765e-03
7.754092559944725508e+03,1.977563558130226388e-03
7.135310564797363440e+03,2.130817198168323458e-03
7.329130088603522381e+03,2.077375848611312525e-03
7.690452987290141209e+03,1.988559822879233923e-03
6.998036430435553484e+03,2.148537582877293583e-03
6.508133774486052971e+03,2.284390470576159061e-03
6.380374427749994538e+03,2.300005956054815108e-03
6.438620143641361210e+03,2.306068878136583941e-03
7.414027805591415017e+03,2.046486330869394521e-03
7.307193061097709688e+03,2.077193915561913358e-03
7.407849620866222722e+03,2.051260062124278007e-03
7.383326457535707959e+03,2.055371337731675806e-03
7.499953275205106365e+03,2.041916304773677172e-03
7.767502970763493977e+03,1.972433713737585959e-03
7.371548516972716243e+03,2.054942201233555567e-03
6.385665065205270366e+03,2.295459565577384967e-03
7.423256280737240559e+03,2.029702680215230044e-03
7.151116299077581061e+03,2.137102408012632893e-03
7.847058200351965752e+03,1.936590813540619389e-03
6.751711512708485316e+03,2.223778852770437638e-03
7.381205033659866785e+03,2.052712772662858981e-03
7.531262392527702104e+03,2.031082804696453161e-03
7.608869192158877922e+03,2.004673809076791026e-03
7.264043790619703941e+03,2.104210065130891153e-03
7.450718213567104613e+03,2.052685721950245953e-03
7.684876592751589669e+03,1.993456104748421963e-03
6.329868076768713763e+03,2.340735802317521052e-03
7.281030360465329977e+03,2.090319404815404927e-03
7.326801290948556925e+03,2.084922663689811346e-03
7.207903216065660672e+03,2.106400660606975398e-03
7.267072287124336071e+03,2.095503632664080709e-03
6.787080618602738468e+03,2.205199021595323754e-03
7.340600291327882587e+03,2.067947221914023283e-03
6.748556975233136654e+03,2.218154240346196029e-03
7.270885446514586874e+03,2.076266348375229928e-03
7.281182728368148673e+03,2.094306219076586071e-03
6.379654865841616811e+03,2.357151581401641712e-03
7.322788765158563365e+03,2.092244608581563664e-03
7.124724510787781583e+03,2.128689870812196672e-03
7.399890526288249930e+03,2.049720055207635873e-03
7.756971910870624015e+03,1.958014616480428013e-03
6.561923839801217582e+03,2.289028042161306373e-03
7.209311497704914473e+03,2.118711161482588270e-03
7.534747309154082359e+03,2.021157206382925495e-03
7.227174170476112522e+03,2.098817228394798517e-03
6.310511770171879107e+03,2.337593812782329510e-03
7.301362577885654900e+03,2.093065995753547182e-03
7.282106442079199951e+03,2.082267594545212600e-03
7.198671412298085670e+03,2.078072394854173048e-03
7.965689882469275290e+03,1.908050459608737681e-03
7.561476606241440095e+03,2.021624290027800031e-03
6.956878316079241813e+03,2.141955126878409329e-03
7.641534226441152896e+03,2.006187197588447328e-03
6.712188729644463820e+03,2.201343868139135369e-03
7.393584526992015526e+03,2.052144937689537232e-03
7.488228203819374357e+03,2.020780338406813655e-03
7.301130344704570234e+03,2.083965030276555691e-03
7.873419612580260036e+03,1.946753875169994052e-03
6.328656529454387055e+03,2.353019776591065790e-03
7.724028536054773213e+03,1.977732918795418061e-03
7.638326506753959620e+03,2.011626806955751218e-03
7.298837871263910529e+03,2.093673471435128670e-03
7.942993063590714883e+03,1.931502527092530952e-03
7.804027901107531761e+03,1.966892657391407836e-03
6.637660506656870893e+03,2.231682011930246744e-03
6.992778912199926708e+03,2.159389929599931594e-03
7.252013135266060090e+03,2.093412375367435709e-03
7.505425638599669583e+03,2.025288669650306649e-03
6.794279789882907608e+03,2.205053770785530675e-03
7.319821904620377609e+03,2.090150279533890213e-03
7.822509219283038874e+03,1.950878014510417898e-03
7.438530643964734736e+03,2.048884126987187641e-03
7.189111759710029219e+03,2.112422744059294730e-03
6.872026344028515268e+03,2.191097910633823913e-03
7.336622350276990801e+03,2.075890249790920961e-03
7.380408076175682254e+03,2.066963576237018825e-03
7.048509145542596343e+03,2.143627566354405593e-03
7.581713917402969855e+03,2.005328899693768503e-03
7.190345990289617475e+03,2.106497538391632202e-03
7.362305130860825557e+03,2.057083050766292127e-03
7.186936062281638442e+03,2.114970362874110839e-03
7.589172630733525693e+03,2.005299522748425160e-03
6.739995746720807801e+03,2.208905659115371813e-03
7.516765184769718871e+03,2.015369509293412058e-03
7.522439411600051244e+03,2.044814491004126079e-03
7.454010743427705165e+03,2.017405650629039687e-03
8.114130071562547528e+03,1.888081838742781396e-03
7.350829230197174184e+03,2.072142061988020527e-03
7.382498164310381071e+03,2.070878343369533282e-03
7.153920064860064485e+03,2.120357347827779831e-03
7.229473041044581805e+03,2.081208578786499820e-03
7.314632521117247961e+03,2.081270668874144955e-03
7.359925294165599553e+03,2.079622086895143579e-03
6.733243686129133494e+03,2.210040531865308227e-03
7.614409566284463835e+03,2.003837489725440388e-03
6.472073175677577638e+03,2.289454561757348766e-03
7.579630275548061036e+03,2.022188883744239964e-03
7.380598235696439588e+03,2.062115897256912647e-03
7.676530526578557328e+03,1.984895530787660761e-03
7.178594016709488642e+03,2.119239880762866478e-03
7.056765167456715972e+03,2.152500657589179623e-03
6.449439079285120897e+03,2.298268417477456697e-03
7.167873639293248743e+03,2.122184467200317112e-03
7.725749865084177145e+03,1.960463285832412389e-03
7.300184916950463048e+03,2.084012764907228806e-03
7.433395599144030712e+03,2.041281773026003277e-03
6.581593307566387921e+03,2.270478844361109496e-03
6.933352056512984745e+03,2.162957824989737189e-03
7.802911500607189737e+03,1.958214155903010775e-03
6.354006571265155799e+03,2.347491379657787140e-03
7.436045630716790583e+03,2.060626700316091440e-03
6.935986891747746085e+03,2.186146370878149729e-03
7.017672267069157897e+03,2.146446043209313068e-03
7.473815152086108355e+03,2.040526674715551630e-03
7.549645131926423346e+03,2.033487883632681837e-03
7.720179236879715972e+03,1.972963276230848412e-03
7.476177799464569944e+03,2.027449064691633305e-03
7.247614197402092941e+03,2.113632348270475664e-03
7.261629043119275593e+03,2.087064119348639064e-03
7.074317571493116702e+03,2.135795765500227671e-03
6.834024212960681325e+03,2.182909695339140237e-03
7.142816544121182233e+03,2.133733569638327030e-03
7.689815985917600301e+03,1.986394873870151855e-03
6.948698614868470031e+03,2.137446605353242671e-03
7.646612962680177588e+03,1.998103629622243870e-03
7.339983275349337418e+03,2.058289308401477138e-03
7.571100893104989154e+03,2.015604639976471390e-03
7.782170424553899466e+03,1.960330586630646549e-03
6.945049252705513936e+03,2.193826333599843345e-03
7.727288192483797502e+03,1.972358233472945848e-03
7.421497095846640150e+03,2.045298877557853289e-03
7.317486961379300737e+03,2.080866140607797767e-03
7.192909288375780307e+03,2.124916678169881928e-03
8.066624006203716817e+03,1.892706873175464734e-03
7.803713894932951007e+03,1.955798824286201706e-03
7.613358951781648102e+03,1.996598013212587310e-03
7.561989016583203920e+03,2.030079670453312831e-03
7.428646686471727662e+03,2.032612765730980407e-03
6.345084407480055233e+03,2.349383209004289163e-03
7.634974628655580091e+03,2.008786317571489757e-03
7.552130768855149654e+03,2.027646805229725915e-03
7.581426999892614731e+03,2.006534649925274544e-03
7.244206048427588030e+03,2.102810639773741459e-03
7.584567554336417743e+03,2.004002084120695606e-03
7.026599099100183594e+03,2.160104133958618000e-03
7.277300351473542833e+03,2.063738551596731689e-03
7.370690744333585826e+03,2.041755962368678370e-03
7.369788878020273842e+03,2.068175203832815431e-03
6.962113930067946967e+03,2.160418043556172878e-03
7.454534315347922529e+03,2.023280192515813751e-03
7.445986616972860247e+03,2.037079294138927424e-03
7.371835254289996556e+03,2.059862354746659543e-03
6.866275805372983996e+03,2.176808156742610773e-03
7.330503833459957605e+03,2.062170429485117931e-03
